year,iso3,country,rank,cdi,totalImport,chinaImport,topCategory,region,incomeGroup
2013,SDN,Sudan,19,0.30479917912183163,6873900.924,2095159.359,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2013,VNM,Viet Nam,20,0.29591596662822095,114260315.262,33811451.638,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2013,MDG,Madagascar,21,0.29403354456375036,1625231.212,477872.494,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2013,MAC,"China, Macao SAR",22,0.2824570243772499,7871407.227,2223334.263,贱金属及金属制品,East Asia & Pacific,High income
2013,PER,Peru,23,0.28236263711643567,45089002.242,12731449.578,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2013,NER,Niger,24,0.28102661072624097,1367071.709,384183.529,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2013,TZA,United Rep. of Tanzania,25,0.28027320228479863,7835867.85,2196183.775,运输设备,Sub-Saharan Africa ,Lower middle income
2013,PAK,Pakistan,26,0.27206329434737514,27279793.909,7421830.6,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2013,CHL,Chile,27,0.2686176844215332,52058863.541,13983931.378,机械、电气与电子设备,Latin America & Caribbean ,High income
2013,SSD,South Sudan,28,0.2656754852731247,275507.324,73195.542,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2013,KOR,Rep. of Korea,29,0.2650525641069428,290899656.141,77103699.758,机械、电气与电子设备,East Asia & Pacific,High income
2013,GIN,Guinea,30,0.2616809090186862,1934150.691,506130.311,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2013,CUB,Cuba,31,0.2590485442201701,5104730.123,1322372.907,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2013,TON,Tonga,32,0.2580795940968325,122261.278,31553.141,运输设备,East Asia & Pacific,Upper middle income
2013,PHL,Philippines,33,0.254366400395699,69067884.967,17568549.282,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2013,BGD,Bangladesh,34,0.2534165024989059,26392598.726,6688320.061,纺织、服装、鞋帽与生活饰品,South Asia,Lower middle income
2013,USA,USA,35,0.25296752884150714,1730385736.417,437731403.684,机械、电气与电子设备,North America,High income
2013,AUS,Australia,36,0.2523361252853542,175921339.74,44391309.225,机械、电气与电子设备,East Asia & Pacific,High income
2013,UZB,Uzbekistan,37,0.24831624247751802,10212504.485,2535930.74,机械、电气与电子设备,Europe & Central Asia,Lower middle income
2013,IRN,Iran,38,0.2467970879633748,48909839.377,12070805.931,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2013,MUS,Mauritius,39,0.24459705596252293,3199566.131,782604.456,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2013,YEM,Yemen,40,0.24129577331116162,7634589.565,1842194.193,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2013,COM,Comoros,41,0.23961182713726112,120955.39,28982.342,化学品、医药与高分子材料,Sub-Saharan Africa ,Lower middle income
2013,ATG,Antigua and Barbuda,42,0.23775283996818214,778886.103,185182.38300000003,运输设备,Latin America & Caribbean ,High income
2013,ECU,Ecuador,43,0.23618664793368482,19004484.7,4488605.537,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2013,CMR,Cameroon,44,0.23385098896575762,4529555.918,1059241.131,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2013,IDN,Indonesia,45,0.2335703957013537,124794590.331,29148321.845,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2013,URY,Uruguay,46,0.22814155827528984,8962489.331,2044716.282,机械、电气与电子设备,Latin America & Caribbean ,High income
2013,NZL,New Zealand,47,0.2279351903220589,28631573.724,6526143.206,机械、电气与电子设备,East Asia & Pacific,High income
2013,S19,"Other Asia, nes",48,0.22781198339070086,173987244.499,39636379.254,机械、电气与电子设备,,
2013,KAZ,Kazakhstan,49,0.2265894171788897,40057633.119,9076635.742,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2013,SYR,Syria,50,0.2235096417451097,3016861.54,674297.642,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2013,LKA,Sri Lanka,51,0.22196230426262945,12604421.644,2797706.472,机械、电气与电子设备,South Asia,Lower middle income
2013,COL,Colombia,52,0.22104921528295396,46224424.375,10217872.735,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2013,MYT,Mayotte (Overseas France),53,0.2161953322198768,354454.785,76631.47,家具、玩具、体育用品与杂项消费品,,
2013,KHM,Cambodia,54,0.21585754033794569,16201347.039,3497182.922,纺织、服装、鞋帽与生活饰品,East Asia & Pacific,Lower middle income
2013,GHA,Ghana,55,0.21446850031367143,12801394.601,2745495.9020000002,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2013,MYS,Malaysia,56,0.21333055008093207,159364600.373,33997337.861,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2013,LBR,Liberia,57,0.21134490871385658,8178533.15,1728491.342,运输设备,Sub-Saharan Africa ,Low income
2013,BRA,Brazil,58,0.2056789315335274,188380708.428,38745942.831,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2013,ZAF,South Africa,59,0.20052240899575624,77876181.556,15615919.529,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2013,KEN,Kenya,60,0.20007191051424694,11619644.342,2324764.443,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2013,THA,Thailand,61,0.1998506285667747,179973679.167,35967852.907,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2013,COD,Dem. Rep. of the Congo,62,0.19371230986585738,4634878.37,897832.995,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2013,RWA,Rwanda,63,0.1926873196178081,1350806.501,260283.284,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2013,IND,India,64,0.19196867381328567,251213330.488,48225089.898,机械、电气与电子设备,South Asia,Lower middle income
2013,ARG,Argentina,65,0.1902047856872819,60011142.2,11414406.441,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2013,RUS,Russian Federation,66,0.18752029089926517,274568489.533,51487163.029,机械、电气与电子设备,Europe & Central Asia,High income
2013,MEX,Mexico,67,0.186001626575928,314090343.528,58421314.788,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2013,VEN,Venezuela,68,0.18472573788327115,32313060.862,5969054.011,机械、电气与电子设备,Latin America & Caribbean ,Not classified
2013,MLT,Malta,69,0.18394743938762512,6991534.828,1286074.929,运输设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2013,IRQ,Iraq,70,0.18377151672158645,37305149.94,6855623.986,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2013,COK,Cook Isds,71,0.1833586803234164,97491.523,17875.916999999998,贱金属及金属制品,,
2013,BOL,Bolivia (Plurinational State of),72,0.18227000743606622,8113998.451,1478938.558,机械、电气与电子设备,Latin America & Caribbean ,Lower middle income
2013,JOR,Jordan,73,0.17848420910658097,15159450.713,2705722.571,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2013,PAN,Panama,74,0.17728200558421514,35911791.854,6366514.484,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,High income
2013,CIV,CÃ´te d'Ivoire,75,0.17485464920377256,7982315.062,1395744.9,运输设备,Sub-Saharan Africa ,Lower middle income
2013,NIC,Nicaragua,76,0.17029738284637747,4264079.84,726161.637,机械、电气与电子设备,Latin America & Caribbean ,Lower middle income
2013,LBY,Libya,77,0.16865100859435256,16592127.953,2798279.114,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2013,DOM,Dominican Rep.,78,0.16782248357613652,11267550.734,1890948.348,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2013,DZA,Algeria,79,0.16753143011536506,42042921.165,7043510.709,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2013,EGY,Egypt,80,0.1672843637575882,46384883.337,7759465.697,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2013,LBN,Lebanon,81,0.16542877694021457,14023947.876,2319964.545,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2013,NPL,Nepal,82,0.16443692804185145,4681251.822,769770.669,纺织、服装、鞋帽与生活饰品,South Asia,Lower middle income
2013,UKR,Ukraine,83,0.1638338246964748,49704064.616,8143207.009,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2013,SLV,El Salvador,84,0.16275527073435925,7496609.354,1220112.685,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2013,GUY,Guyana,85,0.16163470638037783,1126325.695,182053.323,机械、电气与电子设备,Latin America & Caribbean ,High income
2013,SLE,Sierra Leone,86,0.15984827330846343,850659.292,135976.419,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2013,KWT,Kuwait,87,0.15906343140387813,25450071.184,4048175.652,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2013,SLB,Solomon Isds,88,0.15891087144636878,180148.688,28627.585,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2013,SEN,Senegal,89,0.158889222055658,3963760.662,629798.848,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2013,PYF,French Polynesia,90,0.15803164702769226,1087898.375,171922.372,机械、电气与电子设备,East Asia & Pacific,High income
2013,UGA,Uganda,91,0.15676723079757157,3951370.531,619445.416,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2013,COG,Congo,92,0.1555151792695497,4494457.739,698956.401,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2013,SGP,Singapore,93,0.15339504818461755,260090785.486,39896638.572,机械、电气与电子设备,East Asia & Pacific,High income
2013,BHR,Bahrain,94,0.1511117749896212,8882803.303,1342296.1739999999,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2013,TLS,Timor-Leste,95,0.15067297865085613,287430.589,43308.023,贱金属及金属制品,East Asia & Pacific,Lower middle income
2013,HTI,Haiti,96,0.15025939796420848,1989449.692,298933.513,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Lower middle income
2013,SAU,Saudi Arabia,97,0.14990485345306787,146567108.315,21971120.893,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2013,JAM,Jamaica,98,0.14839931856039995,2715912.606,403039.58,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2013,WSM,Samoa,99,0.1469735517989165,225510.914,33144.14,贱金属及金属制品,East Asia & Pacific,Upper middle income
2013,BFA,Burkina Faso,100,0.1461601501797535,2727604.9560000002,398667.15,运输设备,Sub-Saharan Africa ,Low income
2013,MRT,Mauritania,101,0.14446094909241652,3578338.127,516930.12200000003,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2013,TKM,Turkmenistan,102,0.14413319110188713,7792858.962,1123209.63,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2013,PNG,Papua New Guinea,103,0.14315870080002727,3660624.6149999998,524050.26399999997,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2013,BLZ,Belize,104,0.1384761510839547,703977.257,97484.061,精密仪器、钟表与乐器,Latin America & Caribbean ,Upper middle income
2013,NLD,Netherlands,105,0.1364983069369941,335275826.726,45764582.705,机械、电气与电子设备,Europe & Central Asia,High income
2013,AGO,Angola,106,0.13639623722795502,22234534.593,3032706.855,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2013,CAN,Canada,107,0.1357905372774888,362381581.954,49207989.713,机械、电气与电子设备,North America,High income
2013,NCL,New Caledonia,108,0.1353686535839128,1909389.738,258471.518,机械、电气与电子设备,East Asia & Pacific,High income
2013,MOZ,Mozambique,109,0.1352778433678766,6153685.3950000005,832457.289,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2013,MWI,Malawi,110,0.13472629568644404,2189715.508,295012.259,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2013,ARM,Armenia,111,0.13411715955424927,2813357.614,377319.532,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2013,MNE,Montenegro,112,0.13367992691307828,1522294.788,203500.256,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2013,SOM,Somalia,113,0.13075917686968763,997147.727,130386.216,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2013,TUR,TÃ¼rkiye,114,0.13034254676022838,191674561.208,24983350.457,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2013,ZMB,Zambia,115,0.12937006627117098,7537403.258,975114.359,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2013,GTM,Guatemala,116,0.12818419559819452,12163463.481,1559163.7820000001,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Upper middle income
2013,FJI,Fiji,117,0.1271173530234646,1841985.3499999999,234148.302,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2013,MLI,Mali,118,0.1271051950371338,1862659.602,236753.712,运输设备,Sub-Saharan Africa ,Low income
2013,BDI,Burundi,119,0.12637859410050398,497999.012,62936.415,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2013,CZE,Czechia,120,0.12536677262385668,121204356.21,15194998.966,机械、电气与电子设备,Europe & Central Asia,High income
2013,BRN,Brunei Darussalam,121,0.12304461093701657,4559225.217,560988.093,贱金属及金属制品,East Asia & Pacific,High income
2013,GBR,United Kingdom,122,0.11937915227407889,477549171.208,57009415.228,机械、电气与电子设备,Europe & Central Asia,High income
2013,MDA,Rep. of Moldova,123,0.11924400157163258,3988652.366,475622.869,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2013,TUV,Tuvalu,124,0.11913627896554514,44457.734,5296.529,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2013,GNQ,Equatorial Guinea,125,0.11910613500698562,2896382.407,344976.914,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2013,KIR,Kiribati,126,0.11908895781454254,85412.159,10171.645,运输设备,East Asia & Pacific,Lower middle income
2013,GEO,Georgia,127,0.11871316302194625,5642629.831,669854.435,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2013,MAR,Morocco,128,0.11817810929961192,25480703.354,3011261.346,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2013,CYP,Cyprus,129,0.11367188237346731,6656203.207,756623.1479999999,运输设备,Europe & Central Asia,High income
2013,ARE,United Arab Emirates,130,0.1136208964006813,186237049.727,21160420.533,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2013,CRI,Costa Rica,131,0.11357797184810554,14100929.678,1601554.994,机械、电气与电子设备,Latin America & Caribbean ,High income
2013,POL,Poland,132,0.11144000881098565,166559499.331,18561392.073,机械、电气与电子设备,Europe & Central Asia,High income
